timestamp,grid_activepower,wind_speed,Theoretical_Power_Curve
07 11 2025 21:30,165.66,6.66,231.21
07 11 2025 21:40,336.16,7.56,448.52
07 11 2025 21:50,21.27,0.53,0.0
07 11 2025 22:00,1587.74,10.59,2065.43
07 11 2025 22:10,3056.02,15.47,3450.0
07 11 2025 22:20,262.18,7.09,323.1
07 11 2025 22:30,177.82,6.5,203.14
07 11 2025 22:40,79.97,4.8,27.53
07 11 2025 22:50,-5.0,3.55,0.81
07 11 2025 23:00,901.74,14.85,3450.0
07 11 2025 23:20,-5.0,0.7,0.0
07 11 2025 23:30,58.76,5.33,59.55
07 11 2025 23:40,212.76,6.36,179.67
07 11 2025 23:50,236.18,6.86,271.62
08 11 2025 00:00,271.66,6.99,300.65
08 11 2025 00:10,715.79,8.34,720.15
08 11 2025 00:20,462.83,8.03,601.7
08 11 2025 00:30,1752.99,10.1,1696.3
08 11 2025 00:40,706.63,8.3,705.61
08 11 2025 00:50,165.07,6.7,239.27
08 11 2025 01:10,43.32,5.8,104.0
08 11 2025 01:20,39.0,4.84,29.34
08 11 2025 01:30,0.73,5.68,91.23
08 11 2025 01:50,208.73,7.12,330.4
08 11 2025 02:00,-5.0,3.3,0.13
08 11 2025 02:30,1446.67,9.97,1603.6
08 11 2025 02:50,1627.95,10.26,1808.28
08 11 2025 03:10,1582.22,10.53,2022.01
08 11 2025 03:40,465.27,7.5,432.57
08 11 2025 04:00,246.86,6.59,218.73
08 11 2025 04:10,300.84,7.12,330.19
08 11 2025 04:20,-5.0,3.34,0.19
08 11 2025 04:30,59.14,6.38,181.96
08 11 2025 04:40,-5.0,2.9,0.0
08 11 2025 05:00,45.65,1.25,0.0
08 11 2025 05:10,202.32,5.82,105.62
08 11 2025 05:20,686.1,8.18,656.51
08 11 2025 05:30,337.63,6.8,260.17
08 11 2025 05:40,2958.71,16.93,3450.0
08 11 2025 06:00,3133.05,13.76,3450.0
08 11 2025 06:10,367.07,7.68,486.57
08 11 2025 06:20,-5.0,0.65,0.0
08 11 2025 06:30,81.45,3.93,3.84
08 11 2025 06:40,-5.0,4.81,28.23
08 11 2025 06:50,-5.0,3.29,0.12
08 11 2025 07:00,1359.48,10.38,1904.52
08 11 2025 07:10,60.72,4.14,7.0
08 11 2025 07:20,84.35,5.07,41.85
08 11 2025 07:40,1.04,3.31,0.14
08 11 2025 07:50,2.83,2.76,0.0
08 11 2025 08:00,-5.0,3.86,2.99
08 11 2025 08:10,-5.0,0.49,0.0
08 11 2025 08:20,50.58,2.5,0.0
08 11 2025 08:30,1108.43,9.91,1561.98
08 11 2025 08:40,3065.38,12.98,3450.0
08 11 2025 08:50,605.85,8.2,666.63
08 11 2025 09:00,-5.0,2.66,0.0
08 11 2025 09:10,2437.86,11.24,2651.88
08 11 2025 09:20,423.68,16.44,3450.0
08 11 2025 09:30,3003.19,14.05,3450.0
08 11 2025 09:40,74.25,5.03,39.42
08 11 2025 10:00,171.04,6.48,200.21
08 11 2025 10:10,-5.0,6.15,148.41
08 11 2025 10:20,3143.38,13.12,3450.0
08 11 2025 10:40,763.82,8.66,856.98
08 11 2025 10:50,937.45,9.02,1033.63
08 11 2025 11:00,57.62,5.9,115.85
08 11 2025 11:10,45.73,3.64,1.22
08 11 2025 11:20,535.52,8.28,695.57
08 11 2025 11:30,2971.5,12.47,3450.0
08 11 2025 11:40,1456.63,9.99,1615.18
08 11 2025 12:00,3087.03,16.61,3450.0
08 11 2025 12:10,399.98,7.64,473.03
08 11 2025 12:20,758.52,8.57,817.39
08 11 2025 12:30,176.23,6.21,156.97
08 11 2025 12:50,514.17,8.0,592.38
08 11 2025 13:10,37.75,5.94,119.81
08 11 2025 13:20,88.9,6.54,210.65
08 11 2025 13:30,46.86,5.71,93.96
08 11 2025 13:40,2554.12,15.57,3450.0
08 11 2025 13:50,90.6,1.23,0.0
08 11 2025 14:10,-5.0,1.13,0.0
08 11 2025 14:40,26.46,0.64,0.0
08 11 2025 14:50,2470.35,11.31,2715.2
08 11 2025 15:00,-5.0,4.92,33.29
08 11 2025 15:10,303.85,6.69,238.51
08 11 2025 15:20,243.8,6.8,258.69
08 11 2025 15:30,-5.0,4.19,7.98
08 11 2025 15:50,2643.36,14.58,3450.0
08 11 2025 16:00,53.76,5.62,85.45
08 11 2025 16:10,199.36,7.2,350.22
08 11 2025 16:20,294.37,6.54,209.6
08 11 2025 16:30,96.3,5.42,67.12
08 11 2025 16:40,868.15,9.04,1043.2
08 11 2025 16:50,409.98,7.73,501.73
08 11 2025 17:00,1303.6,9.69,1414.55
08 11 2025 17:10,503.01,7.81,526.49
08 11 2025 17:20,42.29,2.74,0.0
08 11 2025 17:30,833.99,8.69,869.8
08 11 2025 17:50,266.51,7.04,312.57
08 11 2025 18:00,15.46,1.81,0.0
08 11 2025 18:10,438.39,8.06,612.99
08 11 2025 18:20,155.66,4.12,6.6
08 11 2025 18:40,121.51,2.4,0.0
08 11 2025 18:50,975.66,9.25,1154.38
08 11 2025 19:00,296.6,7.16,341.5
08 11 2025 19:20,1594.77,10.6,2076.37
08 11 2025 19:30,120.48,4.98,36.89
08 11 2025 19:40,398.84,7.42,408.35
08 11 2025 20:00,2109.56,10.91,2343.08
08 11 2025 20:10,512.43,7.79,518.82
08 11 2025 20:20,414.27,7.95,574.77
08 11 2025 20:30,546.39,8.45,766.93
08 11 2025 20:40,82.15,6.17,150.71
08 11 2025 20:50,135.89,5.5,73.89
08 11 2025 21:00,561.15,8.36,729.99
08 11 2025 21:10,2733.33,11.58,2989.5
08 11 2025 21:20,59.71,2.71,0.0
08 11 2025 21:30,81.25,6.76,252.02
08 11 2025 21:40,2062.32,11.06,2478.02
08 11 2025 21:50,2967.42,13.68,3450.0
08 11 2025 22:00,3033.08,12.59,3450.0
08 11 2025 22:10,-5.0,1.64,0.0
08 11 2025 22:20,2868.26,14.16,3450.0
08 11 2025 22:30,783.06,8.82,935.05
08 11 2025 22:40,2821.74,14.6,3450.0
08 11 2025 23:00,860.33,8.92,983.35
08 11 2025 23:10,2930.52,14.49,3450.0
08 11 2025 23:20,2827.64,14.19,3450.0
08 11 2025 23:30,957.53,8.87,958.38
08 11 2025 23:50,53.81,4.62,20.26
09 11 2025 00:00,169.39,3.31,0.14
09 11 2025 00:10,113.19,6.17,151.26
09 11 2025 00:50,-5.0,4.03,5.23
09 11 2025 01:00,82.98,4.01,4.84
09 11 2025 01:10,11.61,2.74,0.0
09 11 2025 01:30,123.54,5.43,67.87
09 11 2025 01:40,2028.63,11.32,2721.59
09 11 2025 01:50,319.76,7.05,313.94
09 11 2025 02:00,96.13,6.89,278.27
09 11 2025 02:10,174.59,6.92,284.1
09 11 2025 02:20,62.17,5.16,47.63
09 11 2025 02:30,-5.0,0.98,0.0
09 11 2025 02:50,164.98,5.99,126.05
09 11 2025 03:00,-5.0,1.11,0.0
09 11 2025 03:10,108.75,4.77,26.3
09 11 2025 03:20,2763.82,15.13,3450.0
09 11 2025 03:30,555.92,8.2,663.97
09 11 2025 03:40,1661.5,10.53,2018.66
09 11 2025 03:50,59.67,4.59,18.99
09 11 2025 04:00,10.07,3.21,0.05
09 11 2025 04:10,669.44,8.34,720.79
09 11 2025 04:20,-5.0,3.19,0.03
09 11 2025 04:30,2336.93,11.22,2632.64
09 11 2025 04:50,1324.0,9.99,1614.34
09 11 2025 05:00,-5.0,0.8,0.0
09 11 2025 05:10,858.06,9.25,1156.39
09 11 2025 05:20,570.8,9.68,1408.97
09 11 2025 05:30,559.43,8.28,696.06
09 11 2025 05:40,144.28,5.71,94.26
09 11 2025 05:50,2849.31,15.08,3450.0
09 11 2025 06:00,1240.21,9.49,1293.16
09 11 2025 06:10,-5.0,3.56,0.83
09 11 2025 06:30,234.49,7.09,323.72
09 11 2025 06:40,134.14,5.92,118.32
09 11 2025 06:50,438.68,10.75,2200.89
09 11 2025 07:00,1591.43,10.1,1695.96
09 11 2025 07:10,94.57,6.01,129.53
09 11 2025 07:30,735.59,8.24,682.33
09 11 2025 07:40,53.05,3.99,4.58
09 11 2025 07:50,563.82,8.48,779.29
09 11 2025 08:00,-5.0,4.29,10.16
09 11 2025 08:10,1544.22,10.38,1902.8
09 11 2025 08:20,2719.76,14.48,3450.0
09 11 2025 08:30,-5.0,4.38,12.48
09 11 2025 08:40,-5.0,3.62,1.13
09 11 2025 08:50,549.37,8.61,834.79
09 11 2025 09:10,-5.0,0.76,0.0
09 11 2025 09:20,196.72,10.43,1944.81
09 11 2025 09:30,2654.95,15.09,3450.0
09 11 2025 09:40,394.02,7.74,503.28
09 11 2025 10:00,2820.0,16.74,3450.0
09 11 2025 10:10,68.45,4.58,18.84
09 11 2025 10:30,395.43,7.9,555.92
09 11 2025 10:40,270.16,7.16,340.6
09 11 2025 10:50,2152.26,10.83,2271.55
09 11 2025 11:00,6.71,5.04,40.44
09 11 2025 11:10,74.3,6.47,197.66
09 11 2025 11:20,184.66,4.29,10.18
09 11 2025 11:40,49.99,4.07,5.87
09 11 2025 11:50,367.22,7.46,418.76
09 11 2025 12:00,1261.97,9.8,1484.87
09 11 2025 12:10,144.57,6.3,170.61
09 11 2025 12:20,-5.0,4.67,21.99
09 11 2025 12:30,3.18,5.53,76.26
09 11 2025 12:40,100.5,2.16,0.0
09 11 2025 12:50,4.4,4.73,24.64
09 11 2025 13:10,278.01,11.07,2487.52
09 11 2025 13:20,2968.69,11.86,3288.61
09 11 2025 13:30,-5.0,2.63,0.0
09 11 2025 13:40,-5.0,1.98,0.0
09 11 2025 13:50,-5.0,3.98,4.44
09 11 2025 14:00,211.36,6.75,248.79
09 11 2025 14:10,67.66,4.21,8.47
09 11 2025 14:20,156.17,5.76,99.34
09 11 2025 14:30,560.35,8.9,971.48
09 11 2025 14:40,2306.05,11.39,2795.7
09 11 2025 14:50,2842.93,19.29,3450.0
09 11 2025 15:00,87.5,2.38,0.0
09 11 2025 15:10,109.04,5.86,110.59
09 11 2025 15:30,1024.52,9.2,1126.49
09 11 2025 15:40,8.99,4.34,11.35
09 11 2025 15:50,2451.55,11.38,2782.76
09 11 2025 16:00,2378.68,11.38,2789.63
09 11 2025 16:10,956.04,8.9,970.28
09 11 2025 16:20,22.61,3.32,0.16
09 11 2025 16:30,-5.0,2.91,0.0
09 11 2025 16:40,63.8,5.72,95.31
09 11 2025 16:50,1532.33,9.99,1615.3
09 11 2025 17:00,-5.0,4.25,9.27
09 11 2025 17:10,261.81,7.5,432.59
09 11 2025 17:20,731.85,8.64,847.6
09 11 2025 17:40,760.35,9.38,1230.85
09 11 2025 17:50,-5.0,5.12,44.87
09 11 2025 18:00,3158.05,12.27,3450.0
09 11 2025 18:10,9.62,1.52,0.0
09 11 2025 18:30,556.45,8.06,612.55
09 11 2025 18:40,25.68,5.56,79.75
09 11 2025 18:50,7.44,5.44,68.67
09 11 2025 19:00,2680.56,12.58,3450.0
09 11 2025 19:10,-5.0,1.09,0.0
09 11 2025 19:20,2674.32,11.71,3131.13
09 11 2025 19:30,471.05,7.26,365.79
09 11 2025 19:40,1461.65,9.96,1593.55
09 11 2025 19:50,2249.9,11.09,2509.73
09 11 2025 20:00,14.92,4.31,10.66
09 11 2025 20:10,1010.65,9.36,1220.13
09 11 2025 20:20,93.08,5.1,44.04
09 11 2025 20:30,2641.49,16.29,3450.0
09 11 2025 20:40,1093.51,9.39,1235.47
09 11 2025 20:50,516.44,8.33,714.62
09 11 2025 21:00,120.7,7.56,449.13
09 11 2025 21:20,-5.0,4.24,9.1
09 11 2025 21:30,127.81,6.11,141.76
09 11 2025 21:40,813.65,8.85,946.05
09 11 2025 21:50,1958.36,10.94,2371.67
09 11 2025 22:00,2349.13,11.02,2444.19
09 11 2025 22:10,249.56,9.32,1196.38
09 11 2025 22:20,73.65,5.7,93.01
09 11 2025 22:50,1261.08,9.7,1423.59
09 11 2025 23:00,-5.0,2.15,0.0
09 11 2025 23:10,721.66,8.64,848.38
09 11 2025 23:20,692.99,8.08,620.43
09 11 2025 23:30,53.68,5.62,85.52
09 11 2025 23:40,118.09,2.37,0.0
10 11 2025 00:00,71.87,4.44,14.25
10 11 2025 00:10,955.89,8.95,998.12
10 11 2025 00:20,159.5,2.62,0.0
10 11 2025 00:30,3301.15,13.58,3450.0
10 11 2025 00:50,1303.33,9.75,1455.18
10 11 2025 01:00,3155.94,15.77,3450.0
10 11 2025 01:10,749.95,8.45,766.77
10 11 2025 01:20,1203.04,9.84,1512.3
10 11 2025 01:40,69.38,4.54,17.21
10 11 2025 01:50,-5.0,4.92,33.64
10 11 2025 02:00,23.11,2.32,0.0
10 11 2025 02:10,-5.0,1.9,0.0
10 11 2025 02:20,-5.0,4.32,10.92
10 11 2025 02:30,-5.0,2.29,0.0
10 11 2025 02:40,1230.44,9.33,1200.47
10 11 2025 02:50,11.85,2.4,0.0
10 11 2025 03:10,15.25,4.31,10.66
10 11 2025 03:20,411.18,7.21,353.54
10 11 2025 03:40,-5.0,3.47,0.49
10 11 2025 03:50,723.94,8.46,768.87
10 11 2025 04:00,35.28,4.77,26.35
10 11 2025 04:10,3272.8,12.83,3450.0
10 11 2025 04:20,5.56,4.54,17.13
10 11 2025 04:30,395.05,7.45,415.84
10 11 2025 04:40,323.87,10.07,1671.3
10 11 2025 05:00,597.37,8.17,655.69
10 11 2025 05:10,58.64,3.5,0.59
10 11 2025 05:20,1197.19,9.21,1133.92
10 11 2025 05:30,71.25,4.86,30.39
10 11 2025 05:40,229.84,6.95,290.61
10 11 2025 05:50,896.04,8.97,1008.22
10 11 2025 06:00,248.15,7.06,317.89
10 11 2025 06:10,612.5,8.14,640.97
10 11 2025 06:20,147.75,6.75,250.45
10 11 2025 06:30,1547.59,10.16,1740.24
10 11 2025 06:40,1292.54,9.92,1567.75
10 11 2025 06:50,-5.0,5.56,79.23
10 11 2025 07:10,111.4,5.24,53.48
10 11 2025 07:20,44.4,5.61,84.48
10 11 2025 07:30,2928.4,11.74,3157.59
10 11 2025 07:40,3062.4,14.04,3450.0
10 11 2025 08:00,453.76,8.08,622.22
10 11 2025 08:10,85.83,2.43,0.0
10 11 2025 08:30,2712.63,15.07,3450.0
10 11 2025 08:40,3367.64,18.2,3450.0
10 11 2025 08:50,4.49,3.86,3.05
10 11 2025 09:00,-3.0,4.02,5.02
10 11 2025 09:10,-5.0,4.77,26.4
10 11 2025 09:20,-5.0,2.22,0.0
10 11 2025 09:40,62.71,5.03,39.87
10 11 2025 09:50,253.48,6.88,276.11
10 11 2025 10:00,-5.0,3.99,4.6
10 11 2025 10:10,40.07,5.46,70.58
10 11 2025 10:30,330.3,6.95,290.67
10 11 2025 10:40,1320.79,9.88,1538.81
10 11 2025 10:50,164.86,6.14,146.94
10 11 2025 11:10,-5.0,2.58,0.0
10 11 2025 11:20,50.58,4.85,29.95
10 11 2025 11:30,-5.0,3.73,1.85
10 11 2025 11:40,1866.12,10.87,2302.84
10 11 2025 12:00,694.38,8.15,645.85
10 11 2025 12:10,48.68,6.2,154.92
10 11 2025 12:20,628.76,8.63,846.59
10 11 2025 12:30,3352.97,15.75,3450.0
10 11 2025 12:50,75.69,4.05,5.54
10 11 2025 13:10,-5.0,3.44,0.39
10 11 2025 13:20,66.64,5.73,96.13
10 11 2025 13:30,670.46,7.98,586.23
10 11 2025 13:40,679.39,17.76,3450.0
10 11 2025 13:50,3485.92,19.12,3450.0
10 11 2025 14:10,55.34,5.45,69.65
10 11 2025 14:20,1250.49,9.67,1406.89
10 11 2025 14:40,26.47,5.06,41.25
10 11 2025 14:50,-5.0,1.28,0.0
10 11 2025 15:00,-2.65,4.44,14.18
10 11 2025 15:10,2109.33,10.64,2107.26
10 11 2025 15:20,357.86,6.91,282.54
10 11 2025 15:30,45.85,4.1,6.36
10 11 2025 15:40,76.26,5.97,123.99
10 11 2025 15:50,3084.72,12.54,3450.0
10 11 2025 16:00,879.09,9.0,1023.51
10 11 2025 16:10,124.89,6.32,172.88
10 11 2025 16:30,46.75,5.8,103.89
10 11 2025 16:40,-5.0,4.74,24.84
10 11 2025 16:50,1049.77,9.08,1062.87
10 11 2025 17:00,928.14,9.02,1031.87
10 11 2025 17:10,539.56,8.24,681.9
10 11 2025 17:20,-5.0,1.47,0.0
10 11 2025 17:30,3252.97,14.81,3450.0
10 11 2025 17:50,286.7,7.38,398.06
10 11 2025 18:00,2519.65,13.22,3450.0
10 11 2025 18:10,2889.85,13.73,3450.0
10 11 2025 18:20,2892.74,12.37,3450.0
10 11 2025 18:30,1999.74,10.84,2281.95
10 11 2025 18:40,214.21,7.05,314.91
10 11 2025 19:20,-5.0,1.2,0.0
10 11 2025 19:30,106.57,6.01,128.78
10 11 2025 19:40,200.32,6.89,278.64
10 11 2025 19:50,-5.0,3.33,0.18
10 11 2025 20:00,190.42,6.06,135.77
10 11 2025 20:10,-5.0,2.94,0.0
10 11 2025 20:20,153.94,9.31,1189.49
10 11 2025 20:30,235.25,9.87,1531.88
10 11 2025 20:40,1875.72,11.02,2444.07
10 11 2025 20:50,52.84,2.48,0.0
10 11 2025 21:00,289.24,6.85,269.55
10 11 2025 21:10,394.6,7.63,469.45
10 11 2025 21:20,-5.0,3.14,0.01
10 11 2025 21:30,3038.08,14.15,3450.0
10 11 2025 21:40,76.37,7.34,386.24
10 11 2025 21:50,313.1,6.71,241.26
10 11 2025 22:00,812.5,8.85,947.56
10 11 2025 22:10,649.8,8.67,861.26
10 11 2025 22:20,648.35,8.63,845.04
10 11 2025 22:30,154.55,6.87,273.3
10 11 2025 22:40,-5.0,2.58,0.0
10 11 2025 22:50,122.43,4.04,5.3
10 11 2025 23:00,1545.68,10.94,2365.83
10 11 2025 23:20,-5.0,4.81,28.25
10 11 2025 23:40,72.74,6.22,158.24
10 11 2025 23:50,189.34,8.84,943.99
11 11 2025 00:00,427.43,7.58,454.69
11 11 2025 00:10,2736.94,17.21,3450.0
11 11 2025 00:20,721.67,8.47,772.65
11 11 2025 00:30,9.83,2.78,0.0
11 11 2025 00:40,2373.03,10.99,2413.57
11 11 2025 00:50,280.89,7.04,311.73
11 11 2025 01:00,2615.76,11.35,2758.55
11 11 2025 01:10,3413.48,14.26,3450.0
11 11 2025 01:20,406.87,7.39,400.6
11 11 2025 01:30,-5.0,1.59,0.0
11 11 2025 01:40,93.95,4.98,36.55
11 11 2025 02:00,-5.0,1.8,0.0
11 11 2025 02:10,326.49,6.88,277.34
11 11 2025 02:20,1738.52,11.09,2507.28
11 11 2025 02:30,218.58,6.52,205.54
11 11 2025 02:40,2052.81,10.64,2109.17
11 11 2025 02:50,273.37,7.05,314.28
11 11 2025 03:00,193.08,6.46,196.43
11 11 2025 03:10,98.42,5.28,56.09
11 11 2025 03:20,3320.31,13.68,3450.0
11 11 2025 03:30,778.89,9.01,1029.26
11 11 2025 03:40,2051.76,11.07,2491.07
11 11 2025 03:50,748.53,8.45,767.53
11 11 2025 04:00,543.75,8.18,658.74
11 11 2025 04:20,-5.0,6.02,129.86
11 11 2025 04:30,48.97,5.8,103.61
11 11 2025 04:40,55.35,6.17,151.07
11 11 2025 05:00,205.32,6.35,177.35
11 11 2025 05:10,46.48,4.98,36.86
11 11 2025 05:20,78.62,2.17,0.0
11 11 2025 05:30,262.43,6.64,227.97
11 11 2025 05:40,341.42,7.14,336.32
11 11 2025 06:00,-5.0,1.72,0.0
11 11 2025 06:20,54.91,2.3,0.0
11 11 2025 06:30,1794.79,10.12,1706.38
11 11 2025 06:50,2827.34,13.51,3450.0
11 11 2025 07:00,51.06,2.97,0.0
11 11 2025 07:10,10.08,6.4,185.5
11 11 2025 07:20,-5.0,4.05,5.51
11 11 2025 07:30,277.44,7.19,348.37
11 11 2025 07:40,40.08,3.69,1.58
11 11 2025 07:50,2974.01,18.19,3450.0
11 11 2025 08:00,62.71,0.99,0.0
11 11 2025 08:10,2032.4,10.86,2299.72
11 11 2025 08:20,1719.14,10.32,1857.66
11 11 2025 08:30,139.55,6.52,205.56
11 11 2025 08:40,-5.0,3.77,2.14
11 11 2025 08:50,3039.29,15.61,3450.0
11 11 2025 09:10,65.43,5.57,79.94
11 11 2025 09:20,106.28,6.75,249.98
11 11 2025 09:30,-5.0,5.04,40.02
11 11 2025 09:40,767.97,8.51,791.25
11 11 2025 09:50,-5.0,4.71,23.77
11 11 2025 10:10,3151.65,12.82,3450.0
11 11 2025 10:20,862.87,8.55,807.7
11 11 2025 10:30,3246.37,16.94,3450.0
11 11 2025 10:40,164.31,6.87,273.57
11 11 2025 10:50,798.38,8.73,889.16
11 11 2025 11:00,2250.29,11.12,2536.96
11 11 2025 11:10,3115.37,14.99,3450.0
11 11 2025 11:20,759.26,8.47,775.17
11 11 2025 11:30,2.73,5.35,61.35
11 11 2025 11:40,1425.42,10.15,1728.75
11 11 2025 11:50,572.67,8.1,629.1
11 11 2025 12:00,119.48,2.37,0.0
11 11 2025 12:20,1142.16,9.48,1290.28
11 11 2025 12:40,-5.0,3.48,0.53
11 11 2025 12:50,577.32,7.93,568.33
11 11 2025 13:00,2672.37,11.49,2893.59
11 11 2025 13:10,-5.0,3.71,1.69
11 11 2025 13:20,36.25,5.64,86.67
11 11 2025 13:30,56.76,4.55,17.6
11 11 2025 14:10,267.24,7.06,317.78
11 11 2025 14:20,-5.0,1.88,0.0
11 11 2025 14:30,1232.59,9.79,1478.63
11 11 2025 14:50,-5.0,2.52,0.0
11 11 2025 15:00,1153.39,9.58,1350.85
11 11 2025 15:10,62.02,5.02,38.77
11 11 2025 15:20,1580.28,10.15,1726.34
11 11 2025 15:40,25.87,3.94,3.93
11 11 2025 15:50,2490.86,11.23,2640.46
11 11 2025 16:10,3232.88,12.81,3450.0
11 11 2025 16:20,-5.0,3.27,0.1
11 11 2025 16:30,-5.0,3.51,0.61
11 11 2025 16:40,2782.93,14.95,3450.0
11 11 2025 16:50,319.4,7.17,344.18
11 11 2025 17:00,-5.0,2.81,0.0
11 11 2025 17:10,387.69,7.74,504.45
11 11 2025 17:20,1045.59,9.11,1080.62
11 11 2025 17:40,-5.0,3.19,0.03
11 11 2025 17:50,156.44,6.85,270.63
11 11 2025 18:00,1183.9,9.57,1339.57
11 11 2025 18:10,2476.75,11.67,3087.42
11 11 2025 18:20,81.37,4.46,14.63
11 11 2025 18:30,3.42,2.03,0.0
11 11 2025 19:00,3.81,5.38,63.67
11 11 2025 19:10,-2.8,2.43,0.0
11 11 2025 19:20,576.76,8.28,694.69
11 11 2025 19:30,3051.34,11.81,3236.48
11 11 2025 19:40,871.62,9.13,1089.71
11 11 2025 19:50,630.4,8.49,784.91
11 11 2025 20:00,1005.3,9.13,1089.52
11 11 2025 20:10,1009.56,9.46,1275.12
11 11 2025 20:20,2642.98,12.46,3450.0
11 11 2025 20:30,626.46,8.28,696.45
11 11 2025 20:40,106.75,10.8,2249.32
11 11 2025 20:50,946.22,9.03,1039.96
11 11 2025 21:00,1782.23,10.41,1925.16
11 11 2025 21:20,-5.0,3.44,0.41
11 11 2025 21:30,793.12,9.06,1053.47
11 11 2025 21:40,3430.8,16.11,3450.0
11 11 2025 21:50,3046.23,14.46,3450.0
11 11 2025 22:00,95.83,4.33,11.02
11 11 2025 22:10,218.1,6.18,152.43
11 11 2025 22:20,574.9,8.53,801.02
11 11 2025 22:30,161.17,5.91,117.04
11 11 2025 22:40,43.44,4.38,12.45
11 11 2025 22:50,36.71,3.05,0.0
11 11 2025 23:00,905.59,9.22,1137.48
11 11 2025 23:10,48.65,5.58,81.01
11 11 2025 23:20,258.1,6.28,167.24
11 11 2025 23:30,-5.0,2.26,0.0
11 11 2025 23:40,-5.0,4.72,24.13
11 11 2025 23:50,-5.0,1.52,0.0
12 11 2025 00:10,473.43,7.66,478.67
12 11 2025 00:30,1066.55,9.39,1235.96
12 11 2025 00:50,2513.09,11.49,2894.9
12 11 2025 01:00,-5.0,3.03,0.0
12 11 2025 01:10,-5.0,0.88,0.0
12 11 2025 01:20,26.68,3.6,1.05
12 11 2025 01:30,3399.69,16.34,3450.0
12 11 2025 01:40,407.5,7.15,338.56
12 11 2025 01:50,104.97,5.79,103.16
12 11 2025 02:00,1284.3,9.52,1313.05
12 11 2025 02:10,26.27,5.47,71.12
12 11 2025 02:20,-5.0,4.13,6.77
12 11 2025 02:30,2328.57,12.79,3450.0
12 11 2025 02:40,2913.9,12.69,3450.0
12 11 2025 02:50,543.61,8.26,687.05
12 11 2025 03:00,21.39,4.56,18.12
12 11 2025 03:10,139.2,6.79,257.62
12 11 2025 03:20,225.92,7.63,470.37
12 11 2025 03:30,-5.0,2.84,0.0
12 11 2025 03:40,-5.0,0.44,0.0
12 11 2025 03:50,1891.7,10.77,2219.92
12 11 2025 04:00,6.48,2.55,0.0
12 11 2025 04:10,228.06,6.74,246.76
12 11 2025 04:20,-5.0,4.57,18.42
12 11 2025 04:30,163.01,4.97,36.26
12 11 2025 04:50,168.54,5.9,115.07
12 11 2025 05:00,2393.37,14.19,3450.0
12 11 2025 05:10,903.08,8.83,939.11
12 11 2025 05:20,3187.04,13.22,3450.0
12 11 2025 05:30,-5.0,5.87,111.71
12 11 2025 05:40,572.18,7.9,558.38
12 11 2025 05:50,-5.0,2.03,0.0
12 11 2025 06:00,378.29,7.69,486.81
12 11 2025 06:10,3187.69,12.37,3450.0
12 11 2025 06:20,8.82,2.88,0.0
12 11 2025 06:30,-5.0,3.98,4.44
12 11 2025 06:40,66.27,3.97,4.34
12 11 2025 07:00,255.33,6.21,156.87
12 11 2025 07:10,80.14,6.01,128.92
12 11 2025 07:20,243.64,7.48,424.16
12 11 2025 07:30,473.06,7.99,586.92
12 11 2025 07:40,2809.61,15.34,3450.0
12 11 2025 07:50,379.79,7.71,496.05
12 11 2025 08:10,-5.0,0.29,0.0
12 11 2025 08:20,29.14,1.44,0.0
12 11 2025 08:30,163.31,6.92,285.27
12 11 2025 08:40,2984.07,22.13,3450.0
12 11 2025 08:50,152.74,5.16,47.71
12 11 2025 09:00,-5.0,4.98,36.76
12 11 2025 09:10,-5.0,2.91,0.0
12 11 2025 09:20,148.32,5.17,48.45
12 11 2025 09:30,-5.0,3.7,1.6
12 11 2025 09:40,1964.64,10.5,1999.38
12 11 2025 09:50,903.65,8.86,952.12
12 11 2025 10:00,177.35,3.58,0.93
12 11 2025 10:10,52.79,1.98,0.0
12 11 2025 10:20,18.72,2.46,0.0
12 11 2025 10:40,54.29,2.79,0.0
12 11 2025 10:50,2753.14,14.76,3450.0
12 11 2025 11:00,9.31,3.35,0.2
12 11 2025 11:10,31.93,3.6,1.03
12 11 2025 11:20,-5.0,2.96,0.0
12 11 2025 11:30,6.52,3.15,0.02
12 11 2025 11:40,121.39,4.72,24.12
12 11 2025 11:50,79.32,6.48,199.15
12 11 2025 12:00,-5.0,2.9,0.0
12 11 2025 12:10,224.01,6.96,294.7
12 11 2025 12:20,516.49,7.71,493.88
12 11 2025 12:30,636.11,10.87,2304.55
12 11 2025 12:40,761.64,9.04,1041.1
12 11 2025 13:00,54.13,5.5,74.19
12 11 2025 13:10,2998.26,11.58,2986.77
12 11 2025 13:20,401.48,7.6,460.28
12 11 2025 13:30,1696.05,10.4,1917.71
12 11 2025 13:40,69.92,4.43,13.77
12 11 2025 13:50,123.48,0.34,0.0
12 11 2025 14:00,211.33,7.42,409.75
12 11 2025 14:10,-5.0,4.34,11.29
12 11 2025 14:20,380.7,7.57,451.19
12 11 2025 14:30,1803.62,10.17,1741.39
12 11 2025 14:40,574.62,8.14,644.37
12 11 2025 15:00,12.6,4.23,8.76
12 11 2025 15:10,3429.25,12.71,3450.0
12 11 2025 15:30,-5.0,5.12,44.9
12 11 2025 15:40,43.49,4.74,25.03
12 11 2025 15:50,343.14,7.04,311.75
12 11 2025 16:00,601.42,8.32,711.26
12 11 2025 16:10,-5.0,2.59,0.0
12 11 2025 16:20,111.16,6.63,225.43
